X,Y,OBJECTID,BUSSTOPID,STOPNUMBER,LTAR,LOCATION,ACCESSIBLE,BUSPADID,FDMID,FCODE,SOURCE,SACC,ADDDATE,MODDATE
-63.619653800356168,44.66406980110785,1811,BS470,7093,Yes,Lady Hammond Rd After MacKintosh St (7093),Accessible,CPD807,700004932,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.547580152310999,44.648789671631029,1812,BS2635,8966,Yes,Woodside Ferry Terminal Bay 4 (8966),Accessible,CPD2467,700010409,Terminal,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.487547442384141,44.693625185612007,1813,BS2007,6072,Yes,Auburn Dr Before Bradorian Dr (6072),Accessible,CPD2086,200001928,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.611271900714421,44.603416300845751,1814,BS612,6904,Yes,Herring Cove Rd Before Sylvia Ave (6904),Accessible,CPD139,300002644,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.595230040593833,44.66021248365341,1815,BS744,6768,Yes,Gottingen St After Almon St (6768),Accessible,CPD458,700006499,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.626168871480125,44.604191487024138,1816,BS1014,7134,Yes,Leiblin Dr At  2nd Carnation Cr (7134),Accessible,CPD1321,300002848,Conventional Transit Bus Stop,06/01/2017,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.546258099910744,44.691245000273028,1817,BS1825,6312,Yes,Braemar Dr Before Creelman Dr (6312),Accessible,CPD294,200001627,Conventional Transit Bus Stop,30/12/2016,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.668252800059157,44.725148901425406,1818,BS2133,9024,Yes,Bedford Hwy After Meadowbrook Dr (9024),Accessible,CPD384,100001131,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.521891299625615,44.672024901117929,1819,BS1869,8040,Yes,Portland St After Jersey Dr (8040),Accessible,CPD2022,700004465,Conventional Transit Bus Stop,18/01/2017,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.616858154258765,44.625734220996613,1820,BS714,6891,Yes,Herring Cove Rd Before Highfield St (6891),Non-Standard,CPD460,300002458,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.716028306954684,44.714118042701344,1821,BS1049,7026,Yes,Larry Uteck Blvd After Bluewater Rd (7026),Non-Standard,CPD1420,700009655,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.663084099628534,44.704808501074616,1822,BS757,6221,Yes,Bedford Hwy Opposite Fern Ave (6221),Inaccessible,CPD942,700003801,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.593823799881768,44.638484900983485,1823,BS1859,6447,Yes,Coburg Rd After Lord Dalhousie Dr (6447),Accessible,CPD312,300003479,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.4189650365036,44.72739090283406,1824,BS2692,8049,Yes,Upper Partridge River Rd Before Brooks Dr (8049),Non-Standard,CPD2598,400000484,Conventional Transit Bus Stop,,Coordinated Point,2016-11-14T00:00:00.000Z,2018-09-19T00:00:00.000Z
-63.679174769710073,44.837224885672406,1825,BS57,8721,Yes,Beaver Bank Rd Before Pinehurst Way (8721),Non-Standard,CPD565,100000739,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-09-18T00:00:00.000Z
-63.672713399873807,44.72692240095067,1826,BS298,7195,Yes,Meadowbrook Dr After Douglas Dr (7195),Accessible,CPD717,100001118,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.64426030888832,44.672702785080176,1827,BS571,6216,Yes,Bedford Hwy At MSVU (6216),Accessible,CPD114,300003546,Conventional Transit Bus Stop,09/01/2017,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.588387999774461,44.635757701323428,1828,BS255,8316,Yes,South St After Cartaret St (8316),Accessible,CPD682,300002133,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.566578774070152,44.567771941659757,1829,BS1943,7055,Yes,Ketch Harbour Rd Opposite View Royal Dr (7055),Inaccessible,CPD2033,700001916,Conventional Transit Bus Stop,18/01/2017,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-27T00:00:00.000Z
-63.640376299925308,44.750127900728074,1830,BS1358,8200,Yes,Damascus Rd Before Verdi Dr (8200),Accessible,CPD1529,700003591,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.589780508839091,44.646268870393527,1831,BS1838,8223,Yes,Robie St Before Quinpool Rd (8223),Accessible,CPD1900,700004842,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2019-01-02T00:00:00.000Z
-63.576142499994617,44.576932501265482,1832,BS719,6896,Yes,Herring Cove Rd Before Glen Baker Dr (6896),Inaccessible,CPD1043,300002807,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.597180100717665,44.592633601465508,1833,BS2252,6855,Yes,Herring Cove Rd Before Princeton Ave (6855),Inaccessible,CPD2240,300002678,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.569126248892204,44.570765513495601,1834,BS712,6889,Yes,Herring Cove Rd After Oceanbreeze Ave (6889),Non-Standard,CPD1038,300002795,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.545227799653503,44.718001501324828,1835,BS2113,8472,Yes,Waverley Rd After Garden Ct (8472),Accessible,CPD2283,200001640,Conventional Transit Bus Stop,30/12/2016,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.605784398969234,44.655783998308443,1836,BS1154,8571,Yes,Windsor St Before Cork St (8571),Accessible,CPD1386,300000870,Conventional Transit Bus Stop,09/01/2017,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.61990999987519,44.642065801457711,1837,BS2041,6399,Yes,Chebucto Rd After Armdale Rotary (6399),Accessible,CPD306,300001835,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.707257099926679,44.642418200953692,1838,BS562,6178,Yes,St Margarets Bay Rd At Civic 1697 (6178),Accessible,CPD880,300002701,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.641431223902785,44.67021266661456,1839,BS572,6217,Yes,Bedford Hwy After Seton Rd (6217),Accessible,CPD115,300003384,Conventional Transit Bus Stop,21/12/2016,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.575610199679758,44.668804201476831,1840,BS1417,8624,Yes,Wyse Rd Before Thistle St (8624),Accessible,CPD222,700004585,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.476310699464399,44.648056800908257,1841,BS1112,8267,Yes,Sherwood St Before Carlisle Dr (8267),Non-Standard,CPD1356,200001184,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.577098399085088,44.638382600758113,1842,BS239,8300,Yes,South St Before South Park St (8300),Accessible,CPD672,300002029,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.347151033914898,44.739797736413259,1843,BS2710,8844,Yes,Hwy 7 Before Parker Ln (8844),Inaccessible,CPD2605,700000383,Conventional Transit Bus Stop,,Coordinated Point,2016-11-14T00:00:00.000Z,2018-05-09T00:00:00.000Z
-63.577192493119512,44.652414441848997,1844,BS2695,8606,Yes,Upper Water St Before Cogswell St (8606),Non-Standard,CPD2613,300001107,Conventional Transit Bus Stop,,Coordinated Point,2016-11-14T00:00:00.000Z,2019-01-08T00:00:00.000Z
-63.647400200182375,44.749063100939104,1845,BS1923,8505,Yes,Damascus Rd At Turning Loop (8505),Accessible,CPD2134,700005687,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.663372400444231,44.676947500484999,1846,BS2077,6601,Yes,Dunbrack St After Ross St (6601),Accessible,CPD375,300000142,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.575342060652282,44.651478041231172,1847,BS993,8412,Yes,Upper Water St Before Purdys Ln (8412),Accessible,CPD170,700002330,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-03T00:00:00.000Z
-63.665648700831483,44.65505860109014,1848,BS354,9082,Yes,Regency Park Dr Before Greenpark Cl (9082),Accessible,CPD629,300003635,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.654956946031689,44.741024642747931,1849,BS778,6243,Yes,Bedford Hwy At Civic 1749 (6243),Non-Standard,CPD953,100001809,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-30T00:00:00.000Z
-63.48803884599738,44.612177329242563,1850,BS1671,8678,Yes,Cow Bay Rd Before Hornes Rd (8678),Non-Standard,CPD1931,200001769,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-11-01T00:00:00.000Z
-63.589331099668748,44.622723600975256,1851,BS2277,8087,Yes,Purcells Cove Rd After Halls Rd (8087),Accessible,CPD2333,300002536,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.691651200298324,44.772137400547159,1852,BS668,8259,Yes,Sackville Dr Opposite Civic 745 (8259),Accessible,CPD1004,700008017,Conventional Transit Bus Stop,05/12/2016,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.617641199522275,44.626847300880598,1853,BS925,6931,Yes,Highfield St After Punch Bowl Dr (6931),Accessible,CPD1156,300002419,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.545531607187634,44.648741157273712,1854,BS2511,7472,Yes,Pleasant St After Hwy 111 (7472),Accessible,CPD2464,200000158,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.470212099882588,44.61362560148271,1855,BS1775,8667,Yes,Cow Bay Rd After Heritage Hills Dr (8667),Accessible,CPD1848,700003326,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.588562576570155,44.658883803404223,1856,BS1534,7150,Yes,MacDonald Bridge Ramp At Barrington St (7150),Non-Standard,CPD1708,700004690,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2019-01-08T00:00:00.000Z
-63.505502484091188,44.669651618409958,1857,BS2625,8952,Yes,Portland Hills Terminal  Bay 4 (8952),Accessible,CPD448,700010475,Terminal,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-04T00:00:00.000Z
-63.481259500398309,44.646433900977357,1858,BS529,6354,Yes,Caldwell Rd At Civic 692 (6354),Accessible,CPD855,200002914,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.544227500431809,44.667649501064432,1859,BS1867,8038,Yes,Portland St After Gaston Rd (8038),Accessible,CPD318,200000520,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.600499834731579,44.663775624554681,1860,BS1994,7377,Yes,Novalea Dr Before Livingstone Pl (7377),Accessible,CPD2074,300003273,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-29T00:00:00.000Z
-63.744401599695173,44.727042400539254,1861,BS1521,6817,Yes,Hammonds Plains Rd After St George Blvd (6817),Non-Standard,CPD1695,100002586,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.535867317562044,44.687144195182967,1862,BS953,8160,Yes,Raymoor Dr After Strath Ln (8160),Inaccessible,CPD1181,200002420,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-30T00:00:00.000Z
-63.653829099514375,44.679991000743321,1863,BS2344,6279,Yes,Bedford Hwy After Torrington Dr (6279),Accessible,CPD435,700003798,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.477857500467294,44.604510000979658,1864,BS1114,8269,Yes,Shore Rd Before Shoreview Dr (8269),Accessible,CPD1358,200001969,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.577677533965606,44.615208834688175,1865,BS1911,8114,Yes,Purcells Cove Rd Before Oceanview Dr (8114),Accessible,CPD2124,300002572,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-30T00:00:00.000Z
-63.657325695638086,44.649387084729824,1866,BS2751,6719,Yes,Washmill Lake Dr After Bently Dr (6719),Accessible,CPD2715,700008394,Conventional Transit Bus Stop,15/06/2018,Coordinated Point,2018-07-12T00:00:00.000Z,2018-08-17T00:00:00.000Z
-63.662094299915879,44.754823101623629,1867,BS2073,6433,Yes,Cobequid Rd After Park Ave (6433),Non-Standard,CPD309,100002560,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.618643599903415,44.66037490083675,1868,BS1153,8570,Yes,Windsor St Opposite Connolly St (8570),Accessible,CPD1385,300000588,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.629627500308324,44.647879901167833,1869,BS980,7009,Yes,Joseph Howe Dr Before Springvale Ave (7009),Accessible,CPD1205,300001450,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.619517700200724,44.641409101114768,1870,BS646,8132,Yes,Quinpool Rd After Herring Cove Rd (8132),Accessible,CPD149,700006951,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.606987400339861,44.686338101346621,1871,BS1714,8079,Yes,Princess Margaret Blvd Before Ryan Gate (8079),Accessible,CPD1809,700004654,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.6772256995297,44.717178000732559,1872,BS2345,6280,Yes,Bedford Hwy Before Valley Rd (6280),Accessible,CPD2445,100001792,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.589237799745014,44.673196201559009,1873,BS1625,8539,Yes,Windmill Rd Before Elmwood Ave (8539),Accessible,CPD1642,200000319,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.681228799946567,44.718348001419479,1874,BS690,6140,Yes,Basinview Dr Before Glen Moir Terr (6140),Accessible,CPD1022,100000524,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.554468519249596,44.738333318707156,1875,BS2208,8449,Yes,Waverley Rd Before Spider Lake Rd (8449),Non-Standard,CPD2196,200002934,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.598522300533112,44.652088300307007,1876,BS365,7357,Yes,North St Before Windsor St (7357),Accessible,CPD18,300001252,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.598479369147377,44.64120806905499,1877,BS637,7410,Yes,Oxford St After Jubilee Rd (7410),Accessible,CPD1090,300001901,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.674380704482189,44.718413845969188,1878,BS770,6235,Yes,Bedford Hwy After Convoy Run (6235),Accessible,CPD105,100001794,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.615021100401059,44.615639801142535,1879,BS613,6905,Yes,Herring Cove Rd After Williams Lake Rd (6905),Accessible,CPD1071,300002571,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.484818058717046,44.691468741136141,1880,BS2012,6077,Yes,Auburn Dr After 1st Serocco Cr (6077),Non-Standard,CPD2090,200001930,Conventional Transit Bus Stop,18/01/2017,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-15T00:00:00.000Z
-63.538918236117112,44.67063436642686,1881,BS2489,8948,Yes,Penhorn Terminal Bay 8 (8948),Accessible,CPD415,700010480,Terminal,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.53392129985702,44.678894301161023,1882,BS1212,7038,Yes,Valleyfield Rd Before Spikenard St (7038),Inaccessible,CPD1296,200002302,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.507416400499544,44.688292900455373,1883,BS410,7262,Yes,Mt Edward Rd Before Gerald St (7262),Accessible,CPD924,200001573,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.598205899516998,44.652359701091846,1884,BS140,7358,Yes,North St Before Windsor St (7358),Accessible,CPD19,300001079,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.605921799885195,44.651461100469,1885,BS635,7408,Yes,Oxford St After Almon St (7408),Accessible,CPD144,300001187,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.679303100336625,44.700848201630656,1886,BS1386,8876,Yes,Larry Uteck Blvd After Southgate Dr (8876),Accessible,CPD1555,700006890,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.691605600017866,44.78303620074157,1887,BS127,8709,Yes,Beaver Bank Rd After Glendale Dr (8709),Non-Standard,CPD527,100000595,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-09-18T00:00:00.000Z
-63.677104799767186,44.726993901259377,1888,BS659,7190,Yes,Meadowbrook Dr After Beech St (7190),Non-Standard,CPD995,100001117,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.491606700082684,44.676849001110071,1889,BS2432,7200,Yes,Forest Hills Pky after Circassion Dr (7200),Accessible,CPD2405,200002886,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.616980516478577,44.610392166647145,1890,BS2458,6864,Yes,Herring Cove Rd After Levis St (6864),Accessible,CPD2305,300002603,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.585560600028394,44.637771500746169,1891,BS545,8188,Yes,Robie St After University Ave (8188),Accessible,CPD79,300002095,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.580611013966937,44.698587914580905,1892,BS214,6323,Yes,Brownlow Ave After Commodore Dr (6323),Non-Standard,CPD762,200000719,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-30T00:00:00.000Z
-63.55863979955901,44.667878001330223,1893,BS1186,8016,Yes,Pleasant St Before Portland St (8016),Accessible,CPD1274,200000764,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.629613200027315,44.63192460142843,1894,BS1308,8802,Yes,Walter Havill Dr After Osborne St (8802),Accessible,CPD1479,300003462,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.630353199819041,44.6468849010963,1895,BS1135,8345,Yes,Springvale Ave After Joseph Howe Dr (8345),Non-Standard,CPD1369,300003333,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.513145799686114,44.625129601196129,1896,BS2285,7474,Yes,Main Rd After Hines Rd (7474),Accessible,CPD2341,200003117,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.678271400504173,44.680000100909233,1897,BS809,9028,Yes,Parkland Dr After Civic 767 (9028),Accessible,CPD1227,300003670,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.582733692559124,44.632711361977606,1898,BS626,6962,Yes,Inglis St After Robie St (6962),Accessible,CPD142,300002245,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.610017101586195,44.655034496707572,1899,BS377,6195,Yes,Bayers Rd After Oxford St (6195),Accessible,CPD895,300000901,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.618749310052785,44.647894199034269,1900,BS2479,6617,Yes,East Perimeter Rd After Mumford Rd (6617),Non-Standard,CPD393,700006182,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.466658000800926,44.743762400531068,1901,BS1924,8506,Yes,Clarence St After Cain St (8506),Non-Standard,CPD2135,200002682,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.674735499493536,44.763116200510545,1902,BS33,7304,Yes,Sackville Dr After Oakdale Dr (7304),Accessible,CPD542,100000566,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.575449100308276,44.640661001456223,1903,BS392,7247,Yes,Morris St Before Birmingham St (7247),Accessible,CPD910,300001904,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.637285999228197,44.644750001105827,1904,BS1133,8343,Yes,Springvale Ave Before Winter St (8343),Non-Standard,CPD1367,300003334,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.598568499989874,44.652286100701254,1905,BS1149,8566,Yes,Windsor St At North St (8566),Accessible,CPD1382,300001080,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.618695200031638,44.643652100997564,1906,BS2056,6415,Yes,Chebucto Rd Before Joseph St (6415),Accessible,CPD1994,300001735,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.623040500181276,44.631589100750489,1907,BS398,7253,Yes,Mountain Rd After Civic 17 (7253),Non-Standard,CPD916,300002287,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.562374142907473,44.709376650153253,1908,BS2740,6796,Yes,Countryview Dr Before Shubie Dr (6796) ,Accessible,CPD2511,700005969,Conventional Transit Bus Stop,,Coordinated Point,2017-11-28T00:00:00.000Z,2018-04-03T00:00:00.000Z
-63.632502200845686,44.64651200111026,1909,BS1136,8346,Yes,Springvale Ave Before Arlington Ave (8346),Inaccessible,CPD1370,300003336,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.537332119447498,44.681161232538834,1910,BS2235,6835,Yes,Hartlen St After Tacoma Dr (6835),Accessible,CPD2223,200002018,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-19T00:00:00.000Z
-63.671498299992962,44.639041300878631,1911,BS2095,6376,Yes,Horseshoe Lake Dr After Chain Lake Dr (6376),Non-Standard,CPD380,700007012,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.433638866651044,44.719125668048093,1912,BS116,8929,Yes,Brooks Dr At East Preston Rec Centre (8929),Non-Standard,CPD516,400000486,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-09-19T00:00:00.000Z
-63.591689043440589,44.657669255816771,1913,BS300,6781,Yes,Gottingen St Before North St (6781),Accessible,CPD40,300000731,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2019-01-10T00:00:00.000Z
-63.650745740099467,44.743353410837486,1914,BS963,8173,Yes,Riverview Cr After Rockmanor Dr (8173),Non-Standard,CPD1190,100002281,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-30T00:00:00.000Z
-63.659964499480125,44.690776601029967,1915,BS2341,6276,Yes,Bedford Hwy At Kent Ave (6276),Non-Standard,CPD2442,300000007,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.53160500018511,44.68433390095035,1916,BS955,8162,Yes,Raymoor Dr Before Main St (8162),Accessible,CPD1183,200002420,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.625937500497223,44.629040800429543,1917,BS400,7255,Yes,Mountain Rd After Withrod Dr (7255),Accessible,CPD918,300002363,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.568624951234419,44.608852608424669,1918,BS1901,8104,Yes,Purcells Cove Rd After Battery Dr (8104),Non-Standard,CPD343,300003345,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-30T00:00:00.000Z
-63.622404399535327,44.63583650108302,1919,BS1162,8579,Yes,Withrod Dr After Sullivan Terr (8579),Non-Standard,CPD1392,300002161,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.575493733103166,44.634553156207637,1920,BS632,6968,Yes,Inglis St Before South Park St (6968),Accessible,CPD1086,300002189,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.751918342666563,44.65933171761224,1921,BS2763,2010,Yes,Charles Rd At Civic 119 (2010),Non-Standard,CPD2704,300003564,Conventional Transit Bus Stop,15/06/2018,Coordinated Point,2018-07-12T00:00:00.000Z,2018-08-17T00:00:00.000Z
-63.589156799554168,44.639512101096919,1922,BS1562,6454,Yes,Coburg Rd Before Henry St (6454),Accessible,CPD1731,300001987,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
